Constituency_Num,Constituency_Name,Serial_Num,Candidate_Name,Party_Name,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percent,Total_Rounds,Current_Round,State,District,Constituency_Category,Coalition,Election_Year
75,Domkal,9,Safar Ali Biswas(Robi),Bhartiya Lokmat Rashtrawadi Party,264,0,264,0.1,18,18,West Bengal,Murshidabad,General,,2026
75,Domkal,10,Mustak Ahmed,Independent,500,0,500,0.19,18,18,West Bengal,Murshidabad,General,,2026
75,Domkal,11,Mustafijur Rahaman,Independent,1372,1,1373,0.53,18,18,West Bengal,Murshidabad,General,,2026
75,Domkal,12,Sahanaj Begam,Independent,994,0,994,0.39,18,18,West Bengal,Murshidabad,General,,2026
75,Domkal,13,Soyaib Ansary,Independent,810,0,810,0.31,18,18,West Bengal,Murshidabad,General,,2026
75,Domkal,14,Nota,None of the Above,1199,8,1207,0.47,18,18,West Bengal,Murshidabad,General,,2026
76,Jalangi,1,Abdur Razzak Molla,Indian National Congress,36353,77,36430,14.38,18,18,West Bengal,Murshidabad,General,Left–Congress alliance,2026
76,Jalangi,2,Ianus Ali Sarkar,Communist Party of India (Marxist),66921,247,67168,26.52,18,18,West Bengal,Murshidabad,General,Left–Congress alliance,2026
76,Jalangi,3,Naba Kumar Sarkar,Bharatiya Janata Party,51377,316,51693,20.41,18,18,West Bengal,Murshidabad,General,,2026
76,Jalangi,4,Babar Ali,All India Trinamool Congress,88318,366,88684,35.01,18,18,West Bengal,Murshidabad,General,,2026
76,Jalangi,5,Asadul Sk,Indian National League,720,1,721,0.28,18,18,West Bengal,Murshidabad,General,,2026
76,Jalangi,6,Enamul Haque,Socialist Unity Centre Of India (COMMUNIST),667,2,669,0.26,18,18,West Bengal,Murshidabad,General,,2026
76,Jalangi,7,Subir Kumar Sarkar,Amra Bangalee,982,1,983,0.39,18,18,West Bengal,Murshidabad,General,,2026
76,Jalangi,8,Habibur Rahaman,Aam Janata Unnayan party,4745,8,4753,1.88,18,18,West Bengal,Murshidabad,General,,2026
76,Jalangi,9,Md Hasim Biswas,Independent,858,2,860,0.34,18,18,West Bengal,Murshidabad,General,,2026
76,Jalangi,10,Nota,None of the Above,1330,15,1345,0.53,18,18,West Bengal,Murshidabad,General,,2026
77,Karimpur,1,Jitendranath Halder,Bahujan Samaj Party,722,6,728,0.3,23,23,West Bengal,Nadia,General,,2026
77,Karimpur,2,Pooja Parajita Roy Choudhury,Indian National Congress,10814,40,10854,4.51,23,23,West Bengal,Nadia,General,Left–Congress alliance,2026
77,Karimpur,3,Prabhas Majumdar,Communist Party of India (Marxist),19215,119,19334,8.03,23,23,West Bengal,Nadia,General,Left–Congress alliance,2026
77,Karimpur,4,Samarendranath Ghosh,Bharatiya Janata Party,104077,1157,105234,43.68,23,23,West Bengal,Nadia,General,,2026
77,Karimpur,5,Soham Chakraborty,All India Trinamool Congress,94378,671,95049,39.45,23,23,West Bengal,Nadia,General,,2026
77,Karimpur,6,Dhanapati Mondal,Socialist Unity Centre Of India (COMMUNIST),1823,0,1823,0.76,23,23,West Bengal,Nadia,General,,2026
77,Karimpur,7,Samsun Nahar Khatun Sekh,Aam Janata Unnayan party,5724,9,5733,2.38,23,23,West Bengal,Nadia,General,,2026
77,Karimpur,8,Samar Kumar Ghosh,Independent,518,8,526,0.22,23,23,West Bengal,Nadia,General,,2026
77,Karimpur,9,Subrata Das,Independent,491,4,495,0.21,23,23,West Bengal,Nadia,General,,2026
77,Karimpur,10,Nota,None of the Above,1129,11,1140,0.47,23,23,West Bengal,Nadia,General,,2026
78,Tehatta,1,Arabinda Biswas,Bahujan Samaj Party,589,10,599,0.26,23,23,West Bengal,Nadia,General,,2026
78,Tehatta,2,Jyotirmoy Sarkar,Indian National Congress,2360,23,2383,1.02,23,23,West Bengal,Nadia,General,Left–Congress alliance,2026
78,Tehatta,3,Dilip Kumar Poddar,All India Trinamool Congress,83140,745,83885,35.91,23,23,West Bengal,Nadia,General,,2026
78,Tehatta,4,Subodh Chandra Biswas,Communist Party of India (Marxist),25418,211,25629,10.97,23,23,West Bengal,Nadia,General,Left–Congress alliance,2026
78,Tehatta,5,Subrata Kabiraj,Bharatiya Janata Party,110737,1401,112138,48.01,23,23,West Bengal,Nadia,General,,2026
78,Tehatta,6,Jamat Ali Mandal,Aam Janata Unnayan party,5117,17,5134,2.2,23,23,West Bengal,Nadia,General,,2026
78,Tehatta,7,Najbul Ansary,Socialist Unity Centre Of India (COMMUNIST),896,2,898,0.38,23,23,West Bengal,Nadia,General,,2026
78,Tehatta,8,Milan Sarkar,Independent,390,0,390,0.17,23,23,West Bengal,Nadia,General,,2026
78,Tehatta,9,Judhisthir Sarkar,Independent,1029,3,1032,0.44,23,23,West Bengal,Nadia,General,,2026
78,Tehatta,10,Samar Kumar Biswas,Independent,578,0,578,0.25,23,23,West Bengal,Nadia,General,,2026
78,Tehatta,11,Nota,None of the Above,904,18,922,0.39,23,23,West Bengal,Nadia,General,,2026
79,Palashipara,1,Anima Dutta,Bharatiya Janata Party,77187,600,77787,36.24,22,22,West Bengal,Nadia,General,,2026
79,Palashipara,2,Fajlur Rahaman Sekh,Bahujan Samaj Party,1039,6,1045,0.49,22,22,West Bengal,Nadia,General,,2026
79,Palashipara,3,Rukbanur Rahman,All India Trinamool Congress,88648,593,89241,41.58,22,22,West Bengal,Nadia,General,,2026
79,Palashipara,4,Hamidul Haque,Indian National Congress,2988,33,3021,1.41,22,22,West Bengal,Nadia,General,Left–Congress alliance,2026
79,Palashipara,5,Anarul Haque Sk,Socialist Unity Centre Of India (COMMUNIST),2212,12,2224,1.04,22,22,West Bengal,Nadia,General,,2026
79,Palashipara,6,Md Samsur Ali Mallick,All India Secular Front,34435,149,34584,16.11,22,22,West Bengal,Nadia,General,,2026
79,Palashipara,7,Swapan Mondal,Amra Bangalee,745,2,747,0.35,22,22,West Bengal,Nadia,General,,2026
79,Palashipara,8,Haydar Ali Mondal,Aam Janata Unnayan party,3394,5,3399,1.58,22,22,West Bengal,Nadia,General,,2026
79,Palashipara,9,Abdur Rouf,Independent,552,2,554,0.26,22,22,West Bengal,Nadia,General,,2026
79,Palashipara,10,Nota,None of the Above,2039,9,2048,0.95,22,22,West Bengal,Nadia,General,,2026
80,Kaliganj,1,Alifa Ahmed,All India Trinamool Congress,88457,835,89292,40.77,16,16,West Bengal,Nadia,General,,2026
80,Kaliganj,2,Bapan Ghosh,Bharatiya Janata Party,78358,762,79120,36.12,16,16,West Bengal,Nadia,General,,2026
80,Kaliganj,3,Sabina Iyasmin Sekh,Communist Party of India (Marxist),22660,146,22806,10.41,16,16,West Bengal,Nadia,General,Left–Congress alliance,2026
80,Kaliganj,4,Subrata Shekhar Biswas,Bahujan Samaj Party,539,8,547,0.25,16,16,West Bengal,Nadia,General,,2026
80,Kaliganj,5,Shaikh Kabil Uddin,Indian National Congress,4238,29,4267,1.95,16,16,West Bengal,Nadia,General,Left–Congress alliance,2026
80,Kaliganj,6,Arikh Akher,Indian Union Muslim League,1165,2,1167,0.53,16,16,West Bengal,Nadia,General,,2026
80,Kaliganj,7,Kechhabuddin Sekh,Aam Janata Unnayan party,16158,64,16222,7.41,16,16,West Bengal,Nadia,General,,2026
80,Kaliganj,8,Mohiuddin Mondal,Socialist Unity Centre Of India (COMMUNIST),1392,14,1406,0.64,16,16,West Bengal,Nadia,General,,2026
80,Kaliganj,9,Bapan Ghosh,Independent,557,4,561,0.26,16,16,West Bengal,Nadia,General,,2026
80,Kaliganj,10,Sumit Ghosh,Independent,1530,0,1530,0.7,16,16,West Bengal,Nadia,General,,2026
80,Kaliganj,11,Nota,None of the Above,2103,2,2105,0.96,16,16,West Bengal,Nadia,General,,2026
81,Nakashipara,1,Kallol Khan,All India Trinamool Congress,82691,582,83273,40.44,13,13,West Bengal,Nadia,General,,2026
81,Nakashipara,2,Tahir Sekh,Indian National Congress,3011,19,3030,1.47,13,13,West Bengal,Nadia,General,Left–Congress alliance,2026
81,Nakashipara,3,Bimal Roy,Bahujan Samaj Party,626,3,629,0.31,13,13,West Bengal,Nadia,General,,2026
81,Nakashipara,4,Santanu Dey,Bharatiya Janata Party,99387,1213,100600,48.85,13,13,West Bengal,Nadia,General,,2026
81,Nakashipara,5,Sukla Saha,Communist Party of India (Marxist),13619,84,13703,6.65,13,13,West Bengal,Nadia,General,Left–Congress alliance,2026
81,Nakashipara,6,Jebunnessa Munshi,Aam Janata Unnayan party,1273,3,1276,0.62,13,13,West Bengal,Nadia,General,,2026
81,Nakashipara,7,Masikur Rahaman Khan,Socialist Unity Centre Of India (COMMUNIST),841,3,844,0.41,13,13,West Bengal,Nadia,General,,2026
81,Nakashipara,8,Swadhin Choudhury,Independent,273,0,273,0.13,13,13,West Bengal,Nadia,General,,2026
81,Nakashipara,9,Haridas Dey,Independent,419,0,419,0.2,13,13,West Bengal,Nadia,General,,2026
81,Nakashipara,10,Nota,None of the Above,1865,8,1873,0.91,13,13,West Bengal,Nadia,General,,2026
82,Chapra,1,Asif Khan,Indian National Congress,1995,20,2015,0.96,14,14,West Bengal,Nadia,General,Left–Congress alliance,2026
82,Chapra,2,Jeber Sekh,All India Trinamool Congress,96231,854,97085,46.06,14,14,West Bengal,Nadia,General,,2026
82,Chapra,3,Sudhangshu Sarkar,Bahujan Samaj Party,1035,4,1039,0.49,14,14,West Bengal,Nadia,General,,2026
82,Chapra,4,Saikat Sarkar,Bharatiya Janata Party,65651,654,66305,31.46,14,14,West Bengal,Nadia,General,,2026
82,Chapra,5,Jakir Hossain Mondal,All India Secular Front,38220,217,38437,18.24,14,14,West Bengal,Nadia,General,,2026
82,Chapra,6,Mozammel Hossain Mondal (Bala),Socialist Unity Centre Of India (COMMUNIST),1013,3,1016,0.48,14,14,West Bengal,Nadia,General,,2026
82,Chapra,7,Sukla Saha (Mukta),Aam Janata Unnayan party,839,1,840,0.4,14,14,West Bengal,Nadia,General,,2026
82,Chapra,8,Utpal Ghosh,Independent,638,1,639,0.3,14,14,West Bengal,Nadia,General,,2026
82,Chapra,9,Shubhankar Rudra,Independent,1834,2,1836,0.87,14,14,West Bengal,Nadia,General,,2026
82,Chapra,10,Nota,None of the Above,1538,12,1550,0.74,14,14,West Bengal,Nadia,General,,2026
83,Krishnanagar Uttar,1,Adwaita Biswas,Communist Party of India (Marxist),8142,194,8336,4.13,14,14,West Bengal,Nadia,General,Left–Congress alliance,2026
83,Krishnanagar Uttar,2,Arghya Gon,Indian National Congress,1484,32,1516,0.75,14,14,West Bengal,Nadia,General,Left–Congress alliance,2026
83,Krishnanagar Uttar,3,Tarak Nath Chatterjee,Bharatiya Janata Party,131049,2162,133211,65.93,14,14,West Bengal,Nadia,General,,2026
83,Krishnanagar Uttar,4,Bidhan Halder,Bahujan Samaj Party,1354,4,1358,0.67,14,14,West Bengal,Nadia,General,,2026
83,Krishnanagar Uttar,5,Somnath Dutta,All India Trinamool Congress,54226,624,54850,27.15,14,14,West Bengal,Nadia,General,,2026
83,Krishnanagar Uttar,6,Joydip Chaudhuri,Socialist Unity Centre Of India (COMMUNIST),1280,4,1284,0.64,14,14,West Bengal,Nadia,General,,2026
83,Krishnanagar Uttar,7,Amitava Nandi,Independent,308,2,310,0.15,14,14,West Bengal,Nadia,General,,2026
83,Krishnanagar Uttar,8,Nota,None of the Above,1153,39,1192,0.59,14,14,West Bengal,Nadia,General,,2026
84,Nabadwip,1,Tapas Das,Bahujan Samaj Party,777,3,780,0.36,14,14,West Bengal,Nadia,General,,2026
84,Nabadwip,2,Pundarikakshya Saha,All India Trinamool Congress,86504,683,87187,39.96,14,14,West Bengal,Nadia,General,,2026
84,Nabadwip,3,Srutisekhar Goswami,Bharatiya Janata Party,107620,1011,108631,49.79,14,14,West Bengal,Nadia,General,,2026
84,Nabadwip,4,Samir Saha,Indian National Congress,1447,17,1464,0.67,14,14,West Bengal,Nadia,General,Left–Congress alliance,2026
84,Nabadwip,5,Swarnendu Sinha,Communist Party of India (Marxist),15473,139,15612,7.16,14,14,West Bengal,Nadia,General,Left–Congress alliance,2026
84,Nabadwip,6,Bappa Sk,Aam Janata Unnayan party,348,1,349,0.16,14,14,West Bengal,Nadia,General,,2026
84,Nabadwip,7,Nanigopal Debnath,Independent,224,0,224,0.1,14,14,West Bengal,Nadia,General,,2026
84,Nabadwip,8,Nitai Rarhi,Independent,428,5,433,0.2,14,14,West Bengal,Nadia,General,,2026
84,Nabadwip,9,Raghunath Das,Independent,1087,2,1089,0.5,14,14,West Bengal,Nadia,General,,2026
84,Nabadwip,10,Subhankar Haldar,Independent,1394,2,1396,0.64,14,14,West Bengal,Nadia,General,,2026
84,Nabadwip,11,Nota,None of the Above,999,17,1016,0.47,14,14,West Bengal,Nadia,General,,2026
85,Krishnanagar Dakshin,1,Abdur Rahim Shaikh,Indian National Congress,3187,32,3219,1.63,14,14,West Bengal,Nadia,General,Left–Congress alliance,2026
85,Krishnanagar Dakshin,2,Ujjal Biswas,All India Trinamool Congress,74332,729,75061,38.09,14,14,West Bengal,Nadia,General,,2026
85,Krishnanagar Dakshin,3,Sadhan Ghosh,Bharatiya Janata Party,101654,1208,102862,52.19,14,14,West Bengal,Nadia,General,,2026
85,Krishnanagar Dakshin,4,Susanta Kr Mondal,Bahujan Samaj Party,712,5,717,0.36,14,14,West Bengal,Nadia,General,,2026
85,Krishnanagar Dakshin,5,Prabir Dey,Socialist Unity Centre Of India (COMMUNIST),248,2,250,0.13,14,14,West Bengal,Nadia,General,,2026
85,Krishnanagar Dakshin,6,Labani Jangi,Communist Party of India (Marxist-Leninist) (Liberation),9371,97,9468,4.8,14,14,West Bengal,Nadia,General,,2026
85,Krishnanagar Dakshin,7,Ananda Modak,Independent,225,1,226,0.11,14,14,West Bengal,Nadia,General,,2026
85,Krishnanagar Dakshin,8,Ekramul Sekh,Independent,295,2,297,0.15,14,14,West Bengal,Nadia,General,,2026
85,Krishnanagar Dakshin,9,Keya Biswas,Independent,993,5,998,0.51,14,14,West Bengal,Nadia,General,,2026
85,Krishnanagar Dakshin,10,Bomkesh Ghosh,Independent,1359,0,1359,0.69,14,14,West Bengal,Nadia,General,,2026
85,Krishnanagar Dakshin,11,Sanju Ghosh,Independent,1507,1,1508,0.77,14,14,West Bengal,Nadia,General,,2026
85,Krishnanagar Dakshin,12,Nota,None of the Above,1097,22,1119,0.57,14,14,West Bengal,Nadia,General,,2026
86,Santipur,1,Alok Chatterjee,Indian National Congress,1341,24,1365,0.63,17,17,West Bengal,Nadia,General,Left–Congress alliance,2026
86,Santipur,2,Profulla Kumar Roy,Bahujan Samaj Party,558,8,566,0.26,17,17,West Bengal,Nadia,General,,2026
86,Santipur,3,Brajakishore Goswami,All India Trinamool Congress,71854,711,72565,33.76,17,17,West Bengal,Nadia,General,,2026
86,Santipur,4,Soumen Mahato,Communist Party of India (Marxist),11387,146,11533,5.36,17,17,West Bengal,Nadia,General,Left–Congress alliance,2026
86,Santipur,5,Swapan Kumar Das,Bharatiya Janata Party,116675,1266,117941,54.86,17,17,West Bengal,Nadia,General,,2026
86,Santipur,6,Abu Hena Mostafa Kamal,Aam Janata Unnayan party,609,1,610,0.28,17,17,West Bengal,Nadia,General,,2026
86,Santipur,7,Arindam Bhattacharya,Independent,7178,38,7216,3.36,17,17,West Bengal,Nadia,General,,2026
86,Santipur,8,Tuhin Indra,Independent,622,2,624,0.29,17,17,West Bengal,Nadia,General,,2026
86,Santipur,9,Shyamal Das,Independent,984,5,989,0.46,17,17,West Bengal,Nadia,General,,2026
86,Santipur,10,Sourav Biswas,Independent,632,2,634,0.29,17,17,West Bengal,Nadia,General,,2026
86,Santipur,11,Nota,None of the Above,904,26,930,0.43,17,17,West Bengal,Nadia,General,,2026
87,Ranaghat Uttar Paschim,1,Tapas Kumar Ghosh,All India Trinamool Congress,70878,617,71495,32.93,16,16,West Bengal,Nadia,General,,2026
87,Ranaghat Uttar Paschim,2,Debasish Chakraborty(Debu),Communist Party of India (Marxist),10123,157,10280,4.73,16,16,West Bengal,Nadia,General,Left–Congress alliance,2026
87,Ranaghat Uttar Paschim,3,Nabakumar Mondal,Indian National Congress,1578,32,1610,0.74,16,16,West Bengal,Nadia,General,Left–Congress alliance,2026
87,Ranaghat Uttar Paschim,4,Partha Sarathi Chatterjee(Babu),Bharatiya Janata Party,127605,1441,129046,59.43,16,16,West Bengal,Nadia,General,,2026
87,Ranaghat Uttar Paschim,5,Sanjay Mistry,Bahujan Samaj Party,660,5,665,0.31,16,16,West Bengal,Nadia,General,,2026
87,Ranaghat Uttar Paschim,6,Aparna Guha,Socialist Unity Centre Of India (COMMUNIST),267,2,269,0.12,16,16,West Bengal,Nadia,General,,2026
87,Ranaghat Uttar Paschim,7,Gopal Biswas,Independent,404,4,408,0.19,16,16,West Bengal,Nadia,General,,2026
87,Ranaghat Uttar Paschim,8,Pradip Sarkar,Independent,747,3,750,0.35,16,16,West Bengal,Nadia,General,,2026
87,Ranaghat Uttar Paschim,9,Bhabadeb Biswas,Independent,395,1,396,0.18,16,16,West Bengal,Nadia,General,,2026
87,Ranaghat Uttar Paschim,10,Shubhankar Das,Independent,371,3,374,0.17,16,16,West Bengal,Nadia,General,,2026
87,Ranaghat Uttar Paschim,11,Nota,None of the Above,1822,20,1842,0.85,16,16,West Bengal,Nadia,General,,2026
88,Krishnaganj,1,Archana Biswas,Communist Party of India (Marxist),6706,127,6833,2.94,15,15,West Bengal,Nadia,SC,Left–Congress alliance,2026
88,Krishnaganj,2,Dulal Biswas,Bahujan Samaj Party,513,10,523,0.22,15,15,West Bengal,Nadia,SC,,2026
88,Krishnaganj,3,Sankar Sarkar,Indian National Congress,1066,19,1085,0.47,15,15,West Bengal,Nadia,SC,Left–Congress alliance,2026
88,Krishnaganj,4,Samir Kumar Poddar,All India Trinamool Congress,78123,816,78939,33.96,15,15,West Bengal,Nadia,SC,,2026
88,Krishnaganj,5,Sukanta Biswas,Bharatiya Janata Party,138007,1831,139838,60.15,15,15,West Bengal,Nadia,SC,,2026
88,Krishnaganj,6,Asit Baran Biswas,Socialist Unity Centre Of India (COMMUNIST),560,1,561,0.24,15,15,West Bengal,Nadia,SC,,2026
88,Krishnaganj,7,Santosh Kumar Adhikary,Guruchand Sena Dal,585,1,586,0.25,15,15,West Bengal,Nadia,SC,,2026
88,Krishnaganj,8,Animesh Biswas,Independent,456,2,458,0.2,15,15,West Bengal,Nadia,SC,,2026
88,Krishnaganj,9,Chaina Biswas Bala,Independent,908,2,910,0.39,15,15,West Bengal,Nadia,SC,,2026
88,Krishnaganj,10,Milan Kumar Mandal,Independent,1228,1,1229,0.53,15,15,West Bengal,Nadia,SC,,2026
88,Krishnaganj,11,Rathin Barai,Independent,212,7,219,0.09,15,15,West Bengal,Nadia,SC,,2026
88,Krishnaganj,12,Subir Biswas,Independent,359,4,363,0.16,15,15,West Bengal,Nadia,SC,,2026
88,Krishnaganj,13,Nota,None of the Above,902,21,923,0.4,15,15,West Bengal,Nadia,SC,,2026
89,Ranaghat Uttar Purba,1,Ashim Biswas,Bharatiya Janata Party,124539,1696,126235,59.71,17,17,West Bengal,Nadia,SC,,2026
89,Ranaghat Uttar Purba,2,Nitya Gopal Mondal,Indian National Congress,936,26,962,0.46,17,17,West Bengal,Nadia,SC,Left–Congress alliance,2026
89,Ranaghat Uttar Purba,3,Barnali Dey Roy,All India Trinamool Congress,73811,681,74492,35.24,17,17,West Bengal,Nadia,SC,,2026
89,Ranaghat Uttar Purba,4,Bindu Biswas,Bahujan Samaj Party,950,26,976,0.46,17,17,West Bengal,Nadia,SC,,2026
89,Ranaghat Uttar Purba,5,Mrinal Biswas (Mini),Communist Party of India (Marxist),4612,101,4713,2.23,17,17,West Bengal,Nadia,SC,Left–Congress alliance,2026
89,Ranaghat Uttar Purba,6,Jagadish Mandal (Jogo),Socialist Unity Centre Of India (COMMUNIST),148,2,150,0.07,17,17,West Bengal,Nadia,SC,,2026
89,Ranaghat Uttar Purba,7,Asim Biswas,Independent,155,4,159,0.08,17,17,West Bengal,Nadia,SC,,2026
89,Ranaghat Uttar Purba,8,Asim Biswas,Independent,192,0,192,0.09,17,17,West Bengal,Nadia,SC,,2026
89,Ranaghat Uttar Purba,9,Gobinda Podder,Independent,243,4,247,0.12,17,17,West Bengal,Nadia,SC,,2026
89,Ranaghat Uttar Purba,10,Barnali Biswas,Independent,1167,0,1167,0.55,17,17,West Bengal,Nadia,SC,,2026
89,Ranaghat Uttar Purba,11,Madhab Das,Independent,324,0,324,0.15,17,17,West Bengal,Nadia,SC,,2026
89,Ranaghat Uttar Purba,12,Nota,None of the Above,1747,32,1779,0.84,17,17,West Bengal,Nadia,SC,,2026
90,Ranaghat Dakshin,1,Arindam Biswas,Communist Party of India (Marxist),10566,148,10714,4.6,17,17,West Bengal,Nadia,SC,Left–Congress alliance,2026
90,Ranaghat Dakshin,2,Ashim Kumar Biswas,Bharatiya Janata Party,138655,1355,140010,60.17,17,17,West Bengal,Nadia,SC,,2026
90,Ranaghat Dakshin,3,Birendranath Podder,Bahujan Samaj Party,1162,19,1181,0.51,17,17,West Bengal,Nadia,SC,,2026
90,Ranaghat Dakshin,4,Rita Paul Das,Indian National Congress,2046,21,2067,0.89,17,17,West Bengal,Nadia,SC,Left–Congress alliance,2026
90,Ranaghat Dakshin,5,Sougata Kumar Burman,All India Trinamool Congress,75069,477,75546,32.47,17,17,West Bengal,Nadia,SC,,2026
90,Ranaghat Dakshin,6,Nani Gopal Mistry,Socialist Unity Centre Of India (COMMUNIST),701,2,703,0.3,17,17,West Bengal,Nadia,SC,,2026
90,Ranaghat Dakshin,7,Manmatha Biswas,Independent,473,0,473,0.2,17,17,West Bengal,Nadia,SC,,2026
90,Ranaghat Dakshin,8,Subham Mondal,Independent,766,2,768,0.33,17,17,West Bengal,Nadia,SC,,2026
90,Ranaghat Dakshin,9,Nota,None of the Above,1196,27,1223,0.53,17,17,West Bengal,Nadia,SC,,2026
91,Chakdaha,1,Narayan Das Gupta,Communist Party of India (Marxist),10881,205,11086,5.26,22,22,West Bengal,Nadia,General,Left–Congress alliance,2026
91,Chakdaha,2,Bankim Chandra Ghosh,Bharatiya Janata Party,113946,1487,115433,54.78,22,22,West Bengal,Nadia,General,,2026
91,Chakdaha,3,Malay Saha,Indian National Congress,1486,18,1504,0.71,22,22,West Bengal,Nadia,General,Left–Congress alliance,2026
91,Chakdaha,4,Subhankar Singha (Jishu),All India Trinamool Congress,77690,798,78488,37.25,22,22,West Bengal,Nadia,General,,2026
91,Chakdaha,5,Archana Bhattacharjee,Socialist Unity Centre Of India (COMMUNIST),531,1,532,0.25,22,22,West Bengal,Nadia,General,,2026
91,Chakdaha,6,Gopal Chandra Sil,Rashtriya Lok Janshakti Party,288,1,289,0.14,22,22,West Bengal,Nadia,General,,2026
91,Chakdaha,7,Bidhan Ghosh,Bharatiya Nyay-Adhikar Raksha Party,349,1,350,0.17,22,22,West Bengal,Nadia,General,,2026
91,Chakdaha,8,Uttam Kumar Das,Independent,946,5,951,0.45,22,22,West Bengal,Nadia,General,,2026
91,Chakdaha,9,Sharma Bappa,Independent,322,0,322,0.15,22,22,West Bengal,Nadia,General,,2026
91,Chakdaha,10,Saumajyoti Mukherjee,Independent,652,3,655,0.31,22,22,West Bengal,Nadia,General,,2026
91,Chakdaha,11,Nota,None of the Above,1094,16,1110,0.53,22,22,West Bengal,Nadia,General,,2026
92,Kalyani,1,Dr. Atindra Nath Mondal,All India Trinamool Congress,79160,517,79677,36.97,23,23,West Bengal,Nadia,SC,,2026
